0	0.	0.	0.	1230.859090909091
1	0.	0.	0.	1230.880340909091
2	0.	0.	0.	1230.909090909091
3	0.	0.	0.	1230.9464772727274
4	0.	0.	0.	1230.9936363636364
5	0.	0.	0.	1231.0577272727273
6	0.	0.	0.	1231.1218181818183
7	0.	0.	0.	1231.16625
8	0.	0.	0.	1231.2063636363637
9	0.	0.	0.	1231.2476704545454
10	0.	0.	0.	1231.3
11	0.	0.	0.	1231.3790909090908
12	0.	0.	0.	1231.4727272727273
13	0.	0.	0.	1231.5861931818183
14	0.	0.	0.	1231.6827272727273
15	0.	0.	0.	1231.7235227272727
16	0.	0.	0.	1231.7199999999998
17	0.	0.	0.	1231.626875
18	0.	0.	0.	1231.5754545454545
19	0.	0.	0.	1231.7335795454546
20	0.	0.	0.	1231.9463636363637
21	0.	0.	0.	1232.0964772727273
22	0.	0.	0.	1232.239090909091
23	0.	0.	0.	1232.4036363636365
24	0.	0.	0.	1232.55
25	0.	0.	0.	1232.63375
26	0.	0.	0.	1232.6972727272725
27	0.	0.	0.	1232.7636363636361
28	0.	0.	0.	1232.8463636363635
29	0.	0.	0.	1232.9767045454544
30	0.	0.	0.	1233.1245454545453
31	0.	0.	0.	1233.27125
32	0.	0.	0.	1233.4136363636364
33	0.	0.	0.	1233.5376704545456
34	0.	0.	0.	1233.6572727272728
35	0.	0.	0.	1233.784943181818
36	0.	0.	0.	1233.910909090909
37	0.	0.	0.	1234.0333522727271
38	0.	0.	0.	1234.140909090909
39	0.	0.	0.	1234.2128977272725
40	0.	0.	0.	1234.2754545454543
41	0.	0.	0.	1234.3459659090906
42	0.	0.	0.	1234.4299999999998
43	0.	0.	0.	1234.5485795454545
44	0.	0.	0.	1234.6727272727273
45	0.	0.	0.	1234.7670454545455
46	0.	0.	0.	1234.871818181818
47	0.	0.	0.	1235.0289772727272
48	0.	0.	0.	1235.1981818181816
49	0.	0.	0.	1235.348977272727
50	0.	0.	0.	1235.4936363636364
51	0.	0.	0.	1235.633465909091
52	0.	0.	0.	1235.770909090909
53	0.	0.	0.	1235.9089772727273
54	0.	0.	0.	1236.0472727272727
55	0.	0.	0.	1236.1807386363637
56	0.	0.	0.	1236.3263636363638
57	0.	0.	0.	1236.5043750000002
58	0.	0.	0.	1236.7
59	0.	0.	0.	1236.9048295454545
60	0.	0.	0.	1237.1200000000001
61	0.	0.	0.	1237.3479545454547
62	0.	0.	0.	1237.5763636363638
63	0.	0.	0.	1237.7960795454546
64	0.	0.	0.	1238.0000000000002
65	0.	0.	0.	1238.1677840909092
66	0.	0.	0.	1238.3300000000002
67	0.	0.	0.	1238.5128977272727
68	0.	0.	0.	1238.709090909091
69	0.	0.	0.	1238.919147727273
70	0.	0.	0.	1239.1454545454549
71	0.	0.	0.	1239.3982954545456
72	0.	0.	0.	1239.6545454545455
73	0.	0.	0.	1239.8868750000001
74	0.	0.	0.	1240.118181818182
75	0.	0.	0.	1240.3643181818184
76	0.	0.	0.	1240.619090909091
77	0.	0.	0.	1240.8977272727275
78	0.	0.	0.	1241.1518181818185
79	0.	0.	0.	1241.3023863636365
80	0.	0.	0.	1241.4563636363637
81	0.	0.	0.	1241.721590909091
82	0.	0.	0.	1242.0163636363636
83	0.	0.	0.	1242.3019886363636
84	0.	0.	0.	1242.557272727273
85	0.	0.	0.	1242.7096022727274
86	0.	0.	0.	1242.8745454545456
87	0.	0.	0.	1243.1813068181818
88	0.	0.	0.	1243.5163636363636
89	0.	0.	0.	1243.7951704545453
90	0.	0.	0.	1244.06
91	0.	0.	0.	1244.3264772727273
92	0.	0.	0.	1244.5900000000001
93	0.	0.	0.	1244.8484090909092
94	0.	0.	0.	1245.11
95	0.	0.	0.	1245.3828409090909
96	0.	0.	0.	1245.6654545454544
97	0.	0.	0.	1245.957925601794
98	0.	0.	0.	1246.2636363636361
99	0.	0.	0.	1246.5791973369955
100	0.	0.	0.	1246.9250085531116
101	0.	0.	0.	1247.3485696665114
102	0.	0.	0.	1247.7651923133467
103	0.	0.	0.	1248.0791269989315
104	0.	0.	0.	1248.3710567703085
105	0.	0.	0.	1248.6760157733945
106	0.	0.	0.	1249.0352012168805
107	0.	0.	0.	1249.5494883856625
108	0.	0.	0.	1250.0748771970425
109	0.	0.	0.	1250.4692319570624
110	0.	0.	0.	1250.8278347843989
111	0.	0.	0.	1251.2050597609268
112	0.	0.	0.	1251.581495303094
113	0.	0.	0.	1251.948768345191
114	0.	0.	0.	1252.328137415566
115	0.	0.	0.	1252.7515298697167
116	0.	0.	0.	1253.1785661604874
117	0.	0.	0.	1253.5718186133136
118	0.	0.	0.	1253.9543589659208
119	0.	0.	0.	1254.339075624209
120	0.	0.	0.	1254.719090909091
121	0.	0.	0.	1255.0877174820052
122	0.	0.	0.	1255.4572727272728
123	0.	0.	0.	1255.8423521072582
124	0.	0.	0.	1256.229434049267
125	0.	0.	0.	1256.612011198167
126	0.	0.	0.	1256.9836363636362
127	0.	0.	0.	1257.3304899173752
128	0.	0.	0.	1257.6681818181817
129	0.	0.	0.	1258.0091477272726
130	0.	0.	0.	1258.3490909090908
131	0.	0.	0.	1258.6823295454546
132	0.	0.	0.	1259.0254545454547
133	0.	0.	0.	1259.3982954545456
134	0.	0.	0.	1259.7854545454545
135	0.	0.	0.	1260.1819917000473
136	0.	0.	0.	1260.5763636363638
137	0.	0.	0.	1260.9499701968507
138	0.	0.	0.	1261.3190418901538
139	0.	0.	0.	1261.6954175001515
140	0.	0.	0.	1262.073672043591
141	0.	0.	0.	1262.439396343133
142	0.	0.	0.	1262.8313817649137
143	0.	0.	0.	1263.3080615723854
144	0.	0.	0.	1263.796100896258
145	0.	0.	0.	1264.2355218871703
146	0.	0.	0.	1264.6446867487869
147	0.	0.	0.	1265.006851607276
148	0.	0.	0.	1265.3673568457643
149	0.	0.	0.	1265.7724351969537
150	0.	0.	0.	1266.2026657382864
151	0.	0.	0.	1266.668990313592
152	0.	0.	0.	1267.1265533564122
153	0.	0.	0.	1267.5180769138224
154	0.	0.	0.	1267.8917699890515
155	0.	0.	0.	1268.284232640359
156	0.	0.	0.	1268.6730137497266
157	0.	0.	0.	1269.032812911398
158	0.	0.	0.	1269.4087780468453
159	0.	0.	0.	1269.8371332771312
160	0.	0.	0.	1270.3193495977293
161	0.	0.	0.	1270.9300796341015
162	0.	0.	0.	1271.486002617345
163	0.	0.	0.	1271.7368382457648
164	0.	0.	0.	1271.9581177432017
165	0.	0.	0.	1272.3672702645051
166	0.	0.	0.	1272.8883217149537
167	0.	0.	0.	1273.5557558393127
168	0.	0.	0.	1274.2556282739704
169	0.	0.	0.	1274.8695853998656
170	0.	0.	0.	1275.4453387281126
171	0.	0.	0.	1275.9987688999952
172	0.	0.	0.	1276.5070149059422
173	0.	0.	0.	1276.9259938793375
174	0.	0.	0.	1277.3352520325993
175	0.	0.	0.	1277.8094534087586
176	0.	0.	0.	1278.3191616493596
177	0.	0.	0.	1278.8747505804783
178	0.	0.	0.	1279.4314536915513
179	0.	0.	0.	1279.9350301849302
180	0.	0.	0.	1280.424276747945
181	0.	0.	0.	1280.9262088715739
182	0.	0.	0.	1281.421929347224
183	0.	0.	0.	1281.897638915823
184	0.	0.	0.	1282.365059219789
185	0.	0.	0.	1282.8353408413705
186	0.	0.	0.	1283.2963977020006
187	0.	0.	0.	1283.7192603101894
188	0.	0.	0.	1284.1657294869535
189	0.	0.	0.	1284.7265548266953
190	0.	0.	0.	1285.2859205177697
191	0.	0.	0.	1285.7235395620212
192	0.	0.	0.	1286.1435751133838
193	0.	0.	0.	1286.6251663158648
194	0.	0.	0.	1287.1230982010898
195	0.	0.	0.	1287.6139109927647
196	0.	0.	0.	1288.1114782586546
197	0.	0.	0.	1288.6346100073818
198	0.	0.	0.	1289.14503714008
199	0.	0.	0.	1289.5820514531597
200	0.	0.	0.	1290.0317802694128
201	0.	0.	0.	1290.5930282593688
202	0.	0.	0.	1291.1670551762243
203	0.	0.	0.	1291.6634141003085
204	0.	0.	0.	1292.1560297207543
205	0.	0.	0.	1292.7056259365093
206	0.	0.	0.	1293.2613581984588
207	0.	0.	0.	1293.781379935351
208	0.	0.	0.	1294.299421112545
209	0.	0.	0.	1294.8404021220867
210	0.	0.	0.	1295.3889051126648
211	0.	0.	0.	1295.9374920746666
212	0.	0.	0.	1296.4871438750422
213	0.	0.	0.	1297.0418963935683
214	0.	0.	0.	1297.585146582154
215	0.	0.	0.	1298.091050624765
216	0.	0.	0.	1298.5913667050067
217	0.	0.	0.	1299.100321571286
218	0.	0.	0.	1299.6446657131614
219	0.	0.	0.	1300.2979682138882
220	0.	0.	0.	1300.9340000407817
221	0.	0.	0.	1301.4123743600921
222	0.	0.	0.	1301.8491336582695
223	0.	0.	0.	1302.324928621915
224	0.	0.	0.	1302.8055478168262
225	0.	0.	0.	1303.2816701952545
226	0.	0.	0.	1303.7592752844403
227	0.	0.	0.	1304.2454448006997
228	0.	0.	0.	1304.727551129058
229	0.	0.	0.	1305.2027401071857
230	0.	0.	0.	1305.6487730934628
231	0.	0.	0.	1305.9970573801716
232	0.	0.	0.	1306.3838010032755
233	0.	0.	0.	1306.9781660429494
234	0.	0.	0.	1307.6126976588432
235	0.	0.	0.	1308.1756160711811
236	0.	0.	0.	1308.6690581784155
237	0.	0.	0.	1308.9796636946012
238	0.	0.	0.	1309.3421443931552
239	0.	0.	0.	1310.0504145624093
240	0.	0.	0.	1310.813506371673
241	0.	0.	0.	1311.4002514928557
242	0.	0.	0.	1311.9251657064874
