# fco2  tg0  zy  surfalb  OLR  PALB
  7.50000000E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.92745324E+04  3.28319583E-01
  8.00000000E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.81224241E+04  3.49903640E-01
  8.33333333E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.78281900E+04  3.68125806E-01
  8.57142857E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.78843049E+04  3.83730823E-01
  8.75000000E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.79500000E+04  3.88900000E-01
  8.88888889E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.79500000E+04  3.88900000E-01
  9.00000000E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.79500000E+04  3.88900000E-01
  9.09090909E-01  2.50000000E+02  3.00000000E+01  2.00000000E-01  6.79500000E+04  3.88900000E-01
  9.99999000E-07  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  2.99999100E-06  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  5.99996400E-06  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  9.99990000E-06  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  2.99991000E-05  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  5.99964002E-05  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.12100000E+05  2.09850000E-01
  9.99900010E-05  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.09959429E+05  2.09684964E-01
  2.99910027E-04  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.04542220E+05  2.09200000E-01
  5.99640216E-04  2.65000000E+02  3.00000000E+01  2.00000000E-01  2.01092609E+05  2.08800000E-01
  9.99000999E-04  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.98399081E+05  2.08467623E-01
  2.99102692E-03  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.92356866E+05  2.07777897E-01
  5.96421471E-03  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.87998786E+05  2.07263939E-01
  9.90099010E-03  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.83847324E+05  2.06956312E-01
  2.91262136E-02  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.71902995E+05  2.06773672E-01
  5.66037736E-02  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.60465548E+05  2.07832668E-01
  9.09090909E-02  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.49236987E+05  2.10240016E-01
  2.30769231E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.21118270E+05  2.22350166E-01
  3.75000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  1.02789887E+05  2.39669625E-01
  5.00000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  9.07073180E+04  2.58697781E-01
  6.66666667E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  7.75690014E+04  2.94931650E-01
  7.50000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  7.24888063E+04  3.22192080E-01
  8.00000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  7.02307573E+04  3.44191822E-01
  8.33333333E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.91864247E+04  3.62612156E-01
  8.57142857E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.87435259E+04  3.78852515E-01
  8.75000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.86650000E+04  3.84600000E-01
  8.88888889E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.86650000E+04  3.84600000E-01
  9.00000000E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.86650000E+04  3.84600000E-01
  9.09090909E-01  2.65000000E+02  3.00000000E+01  2.00000000E-01  6.86650000E+04  3.84600000E-01
  9.99999000E-07  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  2.99999100E-06  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  5.99996400E-06  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  9.99990000E-06  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  2.99991000E-05  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  5.99964002E-05  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.65260000E+05  1.92220000E-01
  9.99900010E-05  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.62909358E+05  1.92095943E-01
  2.99910027E-04  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.56942220E+05  1.91720000E-01
  5.99640216E-04  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.52616812E+05  1.91405681E-01
  9.99000999E-04  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.49282709E+05  1.91100574E-01
  2.99102692E-03  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.41279826E+05  1.90555794E-01
  5.96421471E-03  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.35466906E+05  1.90111151E-01
  9.90099010E-03  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.30396789E+05  1.89891155E-01
  2.91262136E-02  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.16221470E+05  1.89853672E-01
  5.66037736E-02  2.88000000E+02  3.00000000E+01  2.00000000E-01  2.02927502E+05  1.91012668E-01
  9.09090909E-02  2.88000000E+02  3.00000000E+01  2.00000000E-01  1.89227206E+05  1.93551782E-01
  2.30769231E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  1.51929276E+05  2.06071284E-01
  3.75000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  1.25596611E+05  2.24258693E-01
  5.00000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  1.08281118E+05  2.44620437E-01
  6.66666667E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  8.87071456E+04  2.81975323E-01
  7.50000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  8.01825014E+04  3.09925567E-01
  8.00000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.57802540E+04  3.32308246E-01
  8.33333333E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.32659893E+04  3.51091207E-01
  8.57142857E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.17498122E+04  3.67848378E-01
  8.75000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.13440000E+04  3.73860000E-01
  8.88888889E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.13440000E+04  3.73860000E-01
  9.00000000E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.13440000E+04  3.73860000E-01
  9.09090909E-01  2.88000000E+02  3.00000000E+01  2.00000000E-01  7.13440000E+04  3.73860000E-01
  9.99999000E-07  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  2.99999100E-06  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  5.99996400E-06  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  9.99990000E-06  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  2.99991000E-05  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  5.99964002E-05  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.92900000E+05  1.81000000E-01
  9.99900010E-05  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.90429358E+05  1.80969929E-01
  2.99910027E-04  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.83942220E+05  1.80614073E-01
  5.99640216E-04  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.79356812E+05  1.80400000E-01
  9.99000999E-04  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.76160045E+05  1.80183812E-01
  2.99102692E-03  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.67557938E+05  1.79700000E-01
  5.96421471E-03  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.61169694E+05  1.79400000E-01
  9.90099010E-03  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.55574678E+05  1.79169472E-01
  2.91262136E-02  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.40947797E+05  1.79247345E-01
  5.66037736E-02  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.27782880E+05  1.80432668E-01
  9.09090909E-02  3.00000000E+02  3.00000000E+01  2.00000000E-01  2.14048147E+05  1.82971782E-01
  2.30769231E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  1.73666260E+05  1.95437206E-01
  3.75000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  1.42351432E+05  2.14003227E-01
  5.00000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  1.21346868E+05  2.35036525E-01
  6.66666667E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  9.74317196E+04  2.73441606E-01
  7.50000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  8.64586356E+04  3.01799561E-01
  8.00000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  8.04616962E+04  3.24480004E-01
  8.33333333E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.68538889E+04  3.43543907E-01
  8.57142857E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.45582744E+04  3.60488445E-01
  8.75000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.39200000E+04  3.66600000E-01
  8.88888889E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.39200000E+04  3.66600000E-01
  9.00000000E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.39200000E+04  3.66600000E-01
  9.09090909E-01  3.00000000E+02  3.00000000E+01  2.00000000E-01  7.39200000E+04  3.66600000E-01
  9.99999000E-07  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  2.99999100E-06  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  5.99996400E-06  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  9.99990000E-06  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  2.99991000E-05  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  5.99964002E-05  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.64450000E+05  1.57350000E-01
  9.99900010E-05  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.62374465E+05  1.57350000E-01
  2.99910027E-04  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.56349257E+05  1.57250000E-01
  5.99640216E-04  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.51956812E+05  1.57200000E-01
  9.99000999E-04  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.48401951E+05  1.57133812E-01
  2.99102692E-03  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.39680041E+05  1.56977897E-01
  5.96421471E-03  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.33226664E+05  1.56850000E-01
  9.90099010E-03  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.27559414E+05  1.56915264E-01
  2.91262136E-02  3.25000000E+02  3.00000000E+01  2.00000000E-01  3.12497797E+05  1.57484181E-01
  5.66037736E-02  3.25000000E+02  3.00000000E+01  2.00000000E-01  2.99232880E+05  1.58954779E-01
  9.09090909E-02  3.25000000E+02  3.00000000E+01  2.00000000E-01  2.85794619E+05  1.61587664E-01
  2.30769231E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  2.46668103E+05  1.74224245E-01
  3.75000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  2.08143949E+05  1.92847761E-01
  5.00000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  1.74099915E+05  2.14196581E-01
  6.66666667E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  1.32058175E+05  2.53817270E-01
  7.50000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  1.11912761E+05  2.83017053E-01
  8.00000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  9.98110893E+04  3.06426973E-01
  8.33333333E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  9.19319325E+04  3.26002957E-01
  8.57142857E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  8.65750077E+04  3.43152683E-01
  8.75000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  8.50400000E+04  3.49250000E-01
  8.88888889E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  8.50400000E+04  3.49250000E-01
  9.00000000E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  8.50400000E+04  3.49250000E-01
  9.09090909E-01  3.25000000E+02  3.00000000E+01  2.00000000E-01  8.50400000E+04  3.49250000E-01
  9.99999000E-07  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  2.99999100E-06  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  5.99996400E-06  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  9.99990000E-06  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  2.99991000E-05  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  5.99964002E-05  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.50400000E+05  1.43000000E-01
  9.99900010E-05  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.48819572E+05  1.43000000E-01
  2.99910027E-04  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.43942220E+05  1.43000000E-01
  5.99640216E-04  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.40256812E+05  1.43000000E-01
  9.99000999E-04  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.37192422E+05  1.43000000E-01
  2.99102692E-03  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.29446350E+05  1.43100000E-01
  5.96421471E-03  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.23569694E+05  1.43200000E-01
  9.90099010E-03  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.18466261E+05  1.43495792E-01
  2.91262136E-02  3.50000000E+02  3.00000000E+01  2.00000000E-01  4.05042487E+05  1.44594689E-01
  5.66037736E-02  3.50000000E+02  3.00000000E+01  2.00000000E-01  3.93515548E+05  1.46476890E-01
  9.09090909E-02  3.50000000E+02  3.00000000E+01  2.00000000E-01  3.81924631E+05  1.49532961E-01
  2.30769231E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  3.47358885E+05  1.62811284E-01
  3.75000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  3.11760750E+05  1.81103227E-01
  5.00000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  2.75281929E+05  2.01350732E-01
  6.66666667E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  2.10936263E+05  2.38910190E-01
  7.50000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.70890538E+05  2.67099561E-01
  8.00000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.45778784E+05  2.89980004E-01
  8.33333333E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.28755795E+05  3.09316607E-01
  8.57142857E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.16584086E+05  3.26631158E-01
  8.75000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.12900000E+05  3.32600000E-01
  8.88888889E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.12900000E+05  3.32600000E-01
  9.00000000E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.12900000E+05  3.32600000E-01
  9.09090909E-01  3.50000000E+02  3.00000000E+01  2.00000000E-01  1.12900000E+05  3.32600000E-01
  9.99999000E-07  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  2.99999100E-06  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  5.99996400E-06  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  9.99990000E-06  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  2.99991000E-05  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  5.99964002E-05  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.33300000E+04  2.44100000E-01
  9.99900010E-05  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.26578288E+04  2.43869929E-01
  2.99910027E-04  2.00000000E+02  4.50000000E+01  2.00000000E-01  8.08726661E+04  2.43200000E-01
  5.99640216E-04  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.97142031E+04  2.42700000E-01
  9.99000999E-04  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.88606772E+04  2.42309529E-01
  2.99102692E-03  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.68471669E+04  2.41355794E-01
  5.96421471E-03  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.53481205E+04  2.40700000E-01
  9.90099010E-03  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.41657772E+04  2.40175784E-01
  2.91262136E-02  2.00000000E+02  4.50000000E+01  2.00000000E-01  7.10874578E+04  2.39723672E-01
  5.66037736E-02  2.00000000E+02  4.50000000E+01  2.00000000E-01  6.82977315E+04  2.40682668E-01
  9.09090909E-02  2.00000000E+02  4.50000000E+01  2.00000000E-01  6.58953966E+04  2.42991192E-01
  2.30769231E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  6.10055198E+04  2.55274245E-01
  3.75000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  5.92010125E+04  2.73653227E-01
  5.00000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  4.91499564E+04  7.02690792E-02
  6.66666667E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  7.50000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.00000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.33333333E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.57142857E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.75000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.88888889E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.00000000E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.09090909E-01  2.00000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.99999000E-07  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  2.99999100E-06  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  5.99996400E-06  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  9.99990000E-06  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  2.99991000E-05  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  5.99964002E-05  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.18000000E+05  2.41750000E-01
  9.99900010E-05  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.16909786E+05  2.41519929E-01
  2.99910027E-04  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.14214073E+05  2.40907037E-01
  5.99640216E-04  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.12428406E+05  2.40400000E-01
  9.99000999E-04  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.11170493E+05  2.40009529E-01
  2.99102692E-03  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.08167381E+05  2.39105794E-01
  5.96421471E-03  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.06027878E+05  2.38463939E-01
  9.90099010E-03  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.04137874E+05  2.38008416E-01
  2.91262136E-02  2.20000000E+02  4.50000000E+01  2.00000000E-01  9.83822828E+04  2.37723672E-01
  5.66037736E-02  2.20000000E+02  4.50000000E+01  2.00000000E-01  9.34441079E+04  2.38882668E-01
  9.09090909E-02  2.20000000E+02  4.50000000E+01  2.00000000E-01  8.88523236E+04  2.41454723E-01
  2.30769231E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  7.80110174E+04  2.54311284E-01
  3.75000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  7.14581000E+04  2.72875494E-01
  5.00000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  6.78343364E+04  2.93886525E-01
  6.66666667E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  6.53923007E+04  3.32125898E-01
  7.50000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  6.56044885E+04  3.59764577E-01
  8.00000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.33333333E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.57142857E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.75000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.88888889E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.00000000E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.09090909E-01  2.20000000E+02  4.50000000E+01  2.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.99999000E-07  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  2.99999100E-06  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  5.99996400E-06  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  9.99990000E-06  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  2.99991000E-05  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  5.99964002E-05  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.78900000E+05  2.30650000E-01
  9.99900010E-05  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.77089501E+05  2.30450000E-01
  2.99910027E-04  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.72542220E+05  2.29907037E-01
  5.99640216E-04  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.69628406E+05  2.29464203E-01
  9.99000999E-04  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.67405740E+05  2.29117623E-01
  2.99102692E-03  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.62478969E+05  2.28350000E-01
  5.96421471E-03  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.59041817E+05  2.27850000E-01
  9.90099010E-03  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.55697859E+05  2.27506312E-01
  2.91262136E-02  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.45784520E+05  2.27547345E-01
  5.66037736E-02  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.36348216E+05  2.28954779E-01
  9.09090909E-02  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.27164647E+05  2.31982961E-01
  2.30769231E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  1.05418325E+05  2.45920557E-01
  3.75000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  9.13259579E+04  2.65270028E-01
  5.00000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  8.21041347E+04  2.86638001E-01
  6.66666667E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  7.25499095E+04  3.25804438E-01
  7.50000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.92745324E+04  3.54127064E-01
  8.00000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.81224241E+04  3.76571216E-01
  8.33333333E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.78281900E+04  3.95198506E-01
  8.57142857E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.78843049E+04  4.11016585E-01
  8.75000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.79500000E+04  4.16200000E-01
  8.88888889E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.79500000E+04  4.16200000E-01
  9.00000000E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.79500000E+04  4.16200000E-01
  9.09090909E-01  2.50000000E+02  4.50000000E+01  2.00000000E-01  6.79500000E+04  4.16200000E-01
  9.99999000E-07  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  2.99999100E-06  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  5.99996400E-06  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  9.99990000E-06  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  2.99991000E-05  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  5.99964002E-05  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.12100000E+05  2.20875000E-01
  9.99900010E-05  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.09959429E+05  2.20709964E-01
  2.99910027E-04  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.04542220E+05  2.20200000E-01
  5.99640216E-04  2.65000000E+02  4.50000000E+01  2.00000000E-01  2.01092609E+05  2.19800000E-01
  9.99000999E-04  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.98399081E+05  2.19471670E-01
  2.99102692E-03  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.92356866E+05  2.18791845E-01
  5.96421471E-03  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.87998786E+05  2.18331969E-01
  9.90099010E-03  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.83847324E+05  2.18062892E-01
  2.91262136E-02  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.71902995E+05  2.18222345E-01
  5.66037736E-02  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.60465548E+05  2.19776890E-01
  9.09090909E-02  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.49236987E+05  2.22915315E-01
  2.30769231E-01  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.21118270E+05  2.37488155E-01
  3.75000000E-01  2.65000000E+02  4.50000000E+01  2.00000000E-01  1.02789887E+05  2.57453429E-01
  5.00000000E-01  2.65000000E+02  4.50000000E+01  2.00000000E-01  9.07073180E+04  2.79272319E-01
  6.66666667E-01  2.65000000E+02  4.50000000E+01  2.00000000E-01  7.75690014E+04  3.19043708E-01
  7.50000000E-01  2.65000000E+02  4.50000000E+01  2.00000000E-01  7.24888063E+04  3.47913312E-01
