# fco2  tg0  zy  surfalb  OLR  PALB
  2.99910027E-04  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.72542220E+05  4.67200000E-01
  5.99640216E-04  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.69628406E+05  4.66800000E-01
  9.99000999E-04  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.67405740E+05  4.66450000E-01
  2.99102692E-03  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.62478969E+05  4.65600000E-01
  5.96421471E-03  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.59041817E+05  4.64950000E-01
  9.90099010E-03  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.55697859E+05  4.64200000E-01
  2.91262136E-02  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.45784520E+05  4.63700000E-01
  5.66037736E-02  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.36348216E+05  4.63850000E-01
  9.09090909E-02  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.27164647E+05  4.65050000E-01
  2.30769231E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  1.05418325E+05  4.67950000E-01
  3.75000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  9.13259579E+04  4.76750000E-01
  5.00000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  8.21041347E+04  4.90550000E-01
  6.66666667E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  7.25499095E+04  5.16950000E-01
  7.50000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.92745324E+04  5.36000000E-01
  8.00000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.81224241E+04  5.55350000E-01
  8.33333333E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.78281900E+04  5.66950000E-01
  8.57142857E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.78843049E+04  5.76950000E-01
  8.75000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.79500000E+04  5.79900000E-01
  8.88888889E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.79500000E+04  5.79900000E-01
  9.00000000E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.79500000E+04  5.79900000E-01
  9.09090909E-01  2.50000000E+02  7.50000000E+01  3.00000000E-01  6.79500000E+04  5.79900000E-01
  9.99999000E-07  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  2.99999100E-06  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  5.99996400E-06  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  9.99990000E-06  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  2.99991000E-05  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  5.99964002E-05  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.12100000E+05  4.57850000E-01
  9.99900010E-05  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.10200000E+05  4.57675000E-01
  2.99910027E-04  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.04500000E+05  4.57100000E-01
  5.99640216E-04  2.65000000E+02  7.50000000E+01  3.00000000E-01  2.01050000E+05  4.56675000E-01
  9.99000999E-04  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.98650000E+05  4.56375000E-01
  2.99102692E-03  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.92600000E+05  4.55625000E-01
  5.96421471E-03  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.87950000E+05  4.55000000E-01
  9.90099010E-03  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.81850000E+05  4.54350000E-01
  2.91262136E-02  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.71100000E+05  4.53925000E-01
  5.66037736E-02  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.61350000E+05  4.54125000E-01
  9.09090909E-02  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.44000000E+05  4.55425000E-01
  2.30769231E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.19550000E+05  4.59100000E-01
  3.75000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  1.03950000E+05  4.68600000E-01
  5.00000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  9.17600000E+04  4.82900000E-01
  6.66666667E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  7.82900000E+04  5.10025000E-01
  7.50000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  7.29500000E+04  5.29650000E-01
  8.00000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  7.00350000E+04  5.49450000E-01
  8.33333333E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.91250000E+04  5.61350000E-01
  8.57142857E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.87300000E+04  5.71925000E-01
  8.75000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.86650000E+04  5.75425000E-01
  8.88888889E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.86650000E+04  5.75425000E-01
  9.00000000E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.86650000E+04  5.75425000E-01
  9.09090909E-01  2.65000000E+02  7.50000000E+01  3.00000000E-01  6.86650000E+04  5.75425000E-01
  9.99999000E-07  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  2.99999100E-06  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  5.99996400E-06  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  9.99990000E-06  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  2.99991000E-05  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  5.99964002E-05  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.65260000E+05  4.39080000E-01
  9.99900010E-05  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.63180000E+05  4.38930000E-01
  2.99910027E-04  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.56900000E+05  4.38420000E-01
  5.99640216E-04  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.52560000E+05  4.38060000E-01
  9.99000999E-04  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.49600000E+05  4.37770000E-01
  2.99102692E-03  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.41660000E+05  4.37110000E-01
  5.96421471E-03  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.35400000E+05  4.36550000E-01
  9.90099010E-03  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.28000000E+05  4.35950000E-01
  2.91262136E-02  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.15300000E+05  4.35600000E-01
  5.66037736E-02  2.88000000E+02  7.50000000E+01  3.00000000E-01  2.03980000E+05  4.35800000E-01
  9.09090909E-02  2.88000000E+02  7.50000000E+01  3.00000000E-01  1.82820000E+05  4.36980000E-01
  2.30769231E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  1.49700000E+05  4.41890000E-01
  3.75000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  1.27280000E+05  4.52710000E-01
  5.00000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  1.09800000E+05  4.67960000E-01
  6.66666667E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  8.98620000E+04  4.96510000E-01
  7.50000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  8.10140000E+04  5.16880000E-01
  8.00000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.53500000E+04  5.37370000E-01
  8.33333333E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.30940000E+04  5.49680000E-01
  8.57142857E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.16940000E+04  5.60820000E-01
  8.75000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.13440000E+04  5.64570000E-01
  8.88888889E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.13440000E+04  5.64570000E-01
  9.00000000E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.13440000E+04  5.64570000E-01
  9.09090909E-01  2.88000000E+02  7.50000000E+01  3.00000000E-01  7.13440000E+04  5.64570000E-01
  9.99999000E-07  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  2.99999100E-06  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  5.99996400E-06  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  9.99990000E-06  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  2.99991000E-05  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  5.99964002E-05  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.92900000E+05  4.27050000E-01
  9.99900010E-05  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.90429358E+05  4.26900000E-01
  2.99910027E-04  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.83942220E+05  4.26400000E-01
  5.99640216E-04  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.79356812E+05  4.26100000E-01
  9.99000999E-04  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.76160045E+05  4.25850000E-01
  2.99102692E-03  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.67557938E+05  4.25200000E-01
  5.96421471E-03  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.61169694E+05  4.24650000E-01
  9.90099010E-03  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.55574678E+05  4.24150000E-01
  2.91262136E-02  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.40947797E+05  4.23800000E-01
  5.66037736E-02  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.27782880E+05  4.23900000E-01
  9.09090909E-02  3.00000000E+02  7.50000000E+01  3.00000000E-01  2.14048147E+05  4.24950000E-01
  2.30769231E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  1.73666260E+05  4.30600000E-01
  3.75000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  1.42351432E+05  4.42150000E-01
  5.00000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  1.21346868E+05  4.57950000E-01
  6.66666667E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  9.74317196E+04  4.87500000E-01
  7.50000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  8.64586356E+04  5.08400000E-01
  8.00000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  8.04616962E+04  5.29400000E-01
  8.33333333E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.68538889E+04  5.42000000E-01
  8.57142857E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.45582744E+04  5.53400000E-01
  8.75000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.39200000E+04  5.57300000E-01
  8.88888889E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.39200000E+04  5.57300000E-01
  9.00000000E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.39200000E+04  5.57300000E-01
  9.09090909E-01  3.00000000E+02  7.50000000E+01  3.00000000E-01  7.39200000E+04  5.57300000E-01
  9.99999000E-07  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  2.99999100E-06  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  5.99996400E-06  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  9.99990000E-06  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  2.99991000E-05  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  5.99964002E-05  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.64450000E+05  4.01375000E-01
  9.99900010E-05  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.62600000E+05  4.01200000E-01
  2.99910027E-04  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.56300000E+05  4.00550000E-01
  5.99640216E-04  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.51900000E+05  4.00125000E-01
  9.99000999E-04  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.48750000E+05  3.99800000E-01
  2.99102692E-03  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.40100000E+05  3.99025000E-01
  5.96421471E-03  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.33150000E+05  3.98450000E-01
  9.90099010E-03  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.24850000E+05  3.97975000E-01
  2.91262136E-02  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.11550000E+05  3.97700000E-01
  5.66037736E-02  3.25000000E+02  7.50000000E+01  3.00000000E-01  3.00250000E+05  3.97925000E-01
  9.09090909E-02  3.25000000E+02  7.50000000E+01  3.00000000E-01  2.79500000E+05  3.99700000E-01
  2.30769231E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  2.44050000E+05  4.08075000E-01
  3.75000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  2.11150000E+05  4.20450000E-01
  5.00000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  1.77300000E+05  4.36850000E-01
  6.66666667E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  1.34650000E+05  4.67375000E-01
  7.50000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  1.14050000E+05  4.89350000E-01
  8.00000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  9.85500000E+04  5.11525000E-01
  8.33333333E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  9.13600000E+04  5.24825000E-01
  8.57142857E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  8.63650000E+04  5.36650000E-01
  8.75000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  8.50400000E+04  5.40475000E-01
  8.88888889E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  8.50400000E+04  5.40475000E-01
  9.00000000E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  8.50400000E+04  5.40475000E-01
  9.09090909E-01  3.25000000E+02  7.50000000E+01  3.00000000E-01  8.50400000E+04  5.40475000E-01
  9.99999000E-07  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  2.99999100E-06  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  5.99996400E-06  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  9.99990000E-06  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  2.99991000E-05  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  5.99964002E-05  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.50400000E+05  3.85600000E-01
  9.99900010E-05  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.48819572E+05  3.85300000E-01
  2.99910027E-04  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.43942220E+05  3.84250000E-01
  5.99640216E-04  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.40256812E+05  3.83500000E-01
  9.99000999E-04  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.37192422E+05  3.82950000E-01
  2.99102692E-03  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.29446350E+05  3.81600000E-01
  5.96421471E-03  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.23569694E+05  3.80500000E-01
  9.90099010E-03  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.18466261E+05  3.79600000E-01
  2.91262136E-02  3.50000000E+02  7.50000000E+01  3.00000000E-01  4.05042487E+05  3.78850000E-01
  5.66037736E-02  3.50000000E+02  7.50000000E+01  3.00000000E-01  3.93515548E+05  3.79300000E-01
  9.09090909E-02  3.50000000E+02  7.50000000E+01  3.00000000E-01  3.81924631E+05  3.82650000E-01
  2.30769231E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  3.47358885E+05  3.94100000E-01
  3.75000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  3.11760750E+05  4.07050000E-01
  5.00000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  2.75281929E+05  4.22700000E-01
  6.66666667E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  2.10936263E+05  4.51450000E-01
  7.50000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.70890538E+05  4.72600000E-01
  8.00000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.45778784E+05  4.94550000E-01
  8.33333333E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.28755795E+05  5.07900000E-01
  8.57142857E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.16584086E+05  5.20100000E-01
  8.75000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.12900000E+05  5.23950000E-01
  8.88888889E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.12900000E+05  5.23950000E-01
  9.00000000E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.12900000E+05  5.23950000E-01
  9.09090909E-01  3.50000000E+02  7.50000000E+01  3.00000000E-01  1.12900000E+05  5.23950000E-01
  9.99999000E-07  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  2.99999100E-06  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  5.99996400E-06  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  9.99990000E-06  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  2.99991000E-05  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  5.99964002E-05  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.33300000E+04  6.65100000E-01
  9.99900010E-05  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.26578288E+04  6.64950000E-01
  2.99910027E-04  2.00000000E+02  9.00000000E+01  3.00000000E-01  8.08726661E+04  6.64400000E-01
  5.99640216E-04  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.97142031E+04  6.64000000E-01
  9.99000999E-04  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.88606772E+04  6.63700000E-01
  2.99102692E-03  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.68471669E+04  6.62950000E-01
  5.96421471E-03  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.53481205E+04  6.62250000E-01
  9.90099010E-03  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.41657772E+04  6.61300000E-01
  2.91262136E-02  2.00000000E+02  9.00000000E+01  3.00000000E-01  7.10874578E+04  6.60100000E-01
  5.66037736E-02  2.00000000E+02  9.00000000E+01  3.00000000E-01  6.82977315E+04  6.59350000E-01
  9.09090909E-02  2.00000000E+02  9.00000000E+01  3.00000000E-01  6.58953966E+04  6.57450000E-01
  2.30769231E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  6.10055198E+04  6.48800000E-01
  3.75000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  5.92010125E+04  6.46500000E-01
  5.00000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  6.66666667E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  7.50000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.00000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.33333333E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.57142857E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.75000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.88888889E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.00000000E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.09090909E-01  2.00000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.99999000E-07  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  2.99999100E-06  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  5.99996400E-06  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  9.99990000E-06  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  2.99991000E-05  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  5.99964002E-05  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.18000000E+05  6.62800000E-01
  9.99900010E-05  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.16909786E+05  6.62650000E-01
  2.99910027E-04  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.14214073E+05  6.62100000E-01
  5.99640216E-04  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.12428406E+05  6.61700000E-01
  9.99000999E-04  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.11170493E+05  6.61450000E-01
  2.99102692E-03  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.08167381E+05  6.60700000E-01
  5.96421471E-03  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.06027878E+05  6.59950000E-01
  9.90099010E-03  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.04137874E+05  6.59100000E-01
  2.91262136E-02  2.20000000E+02  9.00000000E+01  3.00000000E-01  9.83822828E+04  6.57950000E-01
  5.66037736E-02  2.20000000E+02  9.00000000E+01  3.00000000E-01  9.34441079E+04  6.57100000E-01
  9.09090909E-02  2.20000000E+02  9.00000000E+01  3.00000000E-01  8.88523236E+04  6.55050000E-01
  2.30769231E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  7.80110174E+04  6.46500000E-01
  3.75000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  7.14581000E+04  6.45450000E-01
  5.00000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  6.78343364E+04  6.51600000E-01
  6.66666667E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  6.53923007E+04  6.66150000E-01
  7.50000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  6.56044885E+04  6.77100000E-01
  8.00000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.33333333E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.57142857E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01 -1.00000000E+00 -1.00000000E+00
  8.75000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  8.88888889E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.00000000E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.09090909E-01  2.20000000E+02  9.00000000E+01  3.00000000E-01  1.00000000E+00 -1.00000000E+00
  9.99999000E-07  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  2.99999100E-06  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  5.99996400E-06  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  9.99990000E-06  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  2.99991000E-05  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  5.99964002E-05  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.78900000E+05  6.53600000E-01
  9.99900010E-05  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.77089501E+05  6.53450000E-01
  2.99910027E-04  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.72542220E+05  6.52950000E-01
  5.99640216E-04  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.69628406E+05  6.52600000E-01
  9.99000999E-04  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.67405740E+05  6.52350000E-01
  2.99102692E-03  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.62478969E+05  6.51650000E-01
  5.96421471E-03  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.59041817E+05  6.51050000E-01
  9.90099010E-03  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.55697859E+05  6.50300000E-01
  2.91262136E-02  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.45784520E+05  6.49250000E-01
  5.66037736E-02  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.36348216E+05  6.48400000E-01
  9.09090909E-02  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.27164647E+05  6.46100000E-01
  2.30769231E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  1.05418325E+05  6.38350000E-01
  3.75000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  9.13259579E+04  6.39150000E-01
  5.00000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  8.21041347E+04  6.45950000E-01
  6.66666667E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  7.25499095E+04  6.61150000E-01
  7.50000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.92745324E+04  6.72650000E-01
  8.00000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.81224241E+04  6.84450000E-01
  8.33333333E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.78281900E+04  6.91600000E-01
  8.57142857E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.78843049E+04  6.97800000E-01
  8.75000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.79500000E+04  6.99650000E-01
  8.88888889E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.79500000E+04  6.99650000E-01
  9.00000000E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.79500000E+04  6.99650000E-01
  9.09090909E-01  2.50000000E+02  9.00000000E+01  3.00000000E-01  6.79500000E+04  6.99650000E-01
  9.99999000E-07  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  2.99999100E-06  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  5.99996400E-06  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  9.99990000E-06  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  2.99991000E-05  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  5.99964002E-05  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.12100000E+05  6.45800000E-01
  9.99900010E-05  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.10200000E+05  6.45625000E-01
  2.99910027E-04  2.65000000E+02  9.00000000E+01  3.00000000E-01  2.04500000E+05  6.45150000E-01
